wealth,return,weights,prices
9883.988255161892,0.00025550314014151734,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9996,0.9953,0.9922,1.0045,1.0097,1.0003"
9799.486484514659,-0.008586115093639523,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9856,1.0177,1.0293,1.0225,1.0397,0.9915"
9687.237091191193,-0.011520729426917389,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9711,0.9869,0.9876,1.0157,0.9874,0.9885"
9713.722950365149,0.002730367525252006,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0071,1.0028,1.0035,1.0134,1.0132,1.0027"
9634.268063106108,-0.008213290347280055,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0310,1.0068,1.0071,0.9968,1.0099,0.9918"
9547.243370085816,-0.00907387203785973,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9880,1.0124,0.9989,1.0048,0.9661,0.9910"
9791.91660407039,0.025304748515028477,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0074,1.0059,1.0032,0.9935,0.9856,1.0256"
9733.899571639706,-0.005942614910045257,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9766,1.0081,0.9841,1.0051,0.9870,0.9941"
9586.34051834528,-0.01527537151138726,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9530,0.9859,0.9828,0.9781,0.9526,0.9848"
9616.607413395868,0.00315232017729698,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0193,0.9796,1.0289,0.9962,1.0263,1.0032"
9590.120982940463,-0.002758038401808095,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0304,0.9962,0.9747,1.0038,0.9951,0.9972"
9593.904148022799,0.0003944078581580052,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9881,0.9981,0.9940,0.9907,0.9748,1.0004"
9656.963574641324,0.006551356860462717,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0039,0.9981,1.0092,0.9962,1.0217,1.0066"
9649.394920373143,-0.0007840582322006075,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9796,0.9918,0.9850,0.9874,0.9642,0.9992"
9590.117892942691,-0.006162028692810989,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9737,0.9956,0.9931,1.0152,0.9804,0.9939"
9711.191596169756,0.012545811085835988,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9810,0.9924,1.0163,1.0110,1.0081,1.0126"
9641.825681914454,-0.007168516444143024,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0158,1.0132,1.0146,0.9901,1.0628,0.9929"
9598.943485541735,-0.0044574379538360465,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0320,0.9839,0.9919,0.9867,1.0161,0.9956"
9630.47038593579,0.0032790316806321222,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0268,1.0067,1.0105,1.0150,1.0010,1.0033"
9624.16561873308,-0.0006548830553338056,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9934,0.9645,1.0072,1.0067,1.0259,0.9993"
9789.38071125644,0.017021009811070572,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9781,1.0079,0.9671,1.0011,0.9752,1.0172"
9842.347343767848,0.005396036546852915,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9695,1.0050,0.9942,0.9941,0.9866,1.0054"
9934.417223737028,0.009310981562802677,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9777,0.9593,0.9823,0.9904,0.9893,1.0094"
9973.511984724486,0.003927561810527575,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0072,1.0115,1.0131,0.9978,1.0008,1.0039"
10170.261434374466,0.019535138973632318,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0099,1.0360,1.0203,1.0127,1.0280,1.0197"
9984.863221472482,-0.01839764778462949,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9587,0.9932,0.9779,0.9864,0.9632,0.9818"
10167.734032425258,0.018149107856853017,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0105,1.0145,1.0192,1.0157,1.0121,1.0183"
10174.038209529806,0.0006198257685115058,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9813,0.9805,0.9955,0.9854,0.9582,1.0006"
10494.379113921745,0.03100058934463028,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0013,1.0113,1.0141,1.0159,1.0062,1.0315"
10404.83453386682,-0.008569234184098561,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9927,0.9918,0.9896,0.9886,0.9789,0.9915"
10300.156150423756,-0.010111501803507577,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,0.9795,0.9935,0.9820,0.9958,0.9899"
10343.036750020785,0.004154460163092052,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0358,1.0242,1.0191,1.0266,1.0403,1.0042"
10232.052468387477,-0.01078832338357432,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9866,1.0218,1.0164,0.9944,1.0003,0.9893"
10184.121545200032,-0.004695396034103125,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0164,0.9864,1.0035,1.0029,1.0199,0.9953"
10069.354311082965,-0.01133321147805721,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9924,1.0004,0.9931,0.9974,0.9802,0.9887"
10203.038687605675,0.013189001849916348,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9935,0.9878,0.9909,0.9901,0.9739,1.0133"
10466.629082938158,0.025506426964299365,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0007,0.9932,1.0059,0.9818,0.9963,1.0258"
10508.248673586735,0.003968523273845917,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9834,0.9843,1.0030,1.0119,1.0010,1.0040"
10624.278204515162,0.010981242098781896,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0178,0.9943,1.0075,0.9808,1.0169,1.0110"
10723.90908160841,0.009333963497780757,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0111,0.9441,0.9980,0.8734,0.9837,1.0094"
10625.537650674782,-0.009215426361301373,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9954,1.0013,1.0008,0.9842,1.0099,0.9908"
10649.497597046526,0.0022524011097934246,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9977,1.0197,1.0009,1.0068,1.0136,1.0023"
10665.892571532455,0.0015383230228868017,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0029,1.0061,1.0140,0.9960,0.9953,1.0015"
10732.73385092723,0.00624726984501381,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9907,1.0049,1.0305,1.0144,0.9961,1.0063"
10669.674956708546,-0.0058927083635150045,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9854,0.9869,0.9947,1.0008,0.9809,0.9941"
10520.85244242224,-0.01404636688559051,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0075,0.9778,0.9896,0.9599,0.9801,0.9861"
10606.615285618645,0.008118655332537156,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9984,1.1221,0.9936,1.0167,1.0046,1.0082"
10571.300081994888,-0.003335100338695037,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0016,0.9806,1.0089,1.0002,0.9889,0.9967"
10460.314003334834,-0.010554312043622945,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0119,1.0202,0.9887,1.0027,1.0036,0.9895"
10477.967065645791,0.0016862001647129485,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9959,1.0078,1.0012,1.0148,1.0231,1.0017"
10533.460380154418,0.005282215468891409,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0042,1.0354,1.0025,1.0297,1.0250,1.0053"
10720.114780747357,0.01756496948551961,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9979,1.0166,1.0136,1.0040,0.9997,1.0177"
10966.048141832005,0.0226821043271981,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9937,1.0097,1.0075,1.0044,0.9722,1.0229"
10969.829366707696,0.00034475255541246085,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9832,0.9979,0.9701,0.9835,0.9718,1.0003"
10844.973433146666,-0.011447025038175324,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9852,0.9972,0.9902,0.9982,1.0179,0.9886"
10867.673331355221,0.0020909386796677753,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9897,0.9430,0.9682,0.9821,0.9787,1.0021"
10910.551924170117,0.003937754129892752,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9813,1.0207,0.9948,0.9885,0.9901,1.0039"
10928.206904437808,0.0016168486728009958,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,1.0057,1.0095,0.9907,0.9905,1.0016"
10897.940499408816,-0.0027734096970241594,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0044,0.9985,0.9866,0.9860,0.9988,0.9972"
10943.341058052774,0.0041573223543586975,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9772,0.9961,0.9804,1.0120,0.9846,1.0042"
10908.026851510123,-0.0032322221138306414,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0005,1.0003,0.9971,1.0326,1.0202,0.9968"
10789.47591662915,-0.010927719735865512,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9919,0.9976,0.9922,0.9806,0.9725,0.9891"
10844.967255460822,0.005129918073970969,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0134,0.9989,1.0053,1.0009,0.9913,1.0051"
10897.93661607991,0.004872345085268251,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0050,0.9907,1.0055,1.0052,1.0225,1.0049"
10750.3733642456,-0.013632984510001857,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0101,0.9988,0.9938,0.9822,1.0073,0.9865"
10691.100418394431,-0.0055288267438653275,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9937,1.0123,0.9835,1.0003,0.9873,0.9945"
10770.551455549823,0.007404034002478975,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9939,1.0009,0.9958,1.0030,0.9906,1.0074"
10712.538540971762,-0.005400811112472291,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0123,0.9970,1.0257,1.0235,1.0344,0.9946"
10615.424439171502,-0.009106802469629785,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9941,0.9995,1.0006,0.9967,0.9927,0.9909"
10529.664043956096,-0.008111658225408012,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0151,1.0032,1.0175,1.0055,1.0243,0.9919"
10499.394772884383,-0.002878806154866782,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0003,1.0128,0.9925,1.0099,1.0052,0.9971"
10655.780411867257,0.014784891766754984,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0063,1.0002,0.9915,1.0095,0.9744,1.0149"
10795.77418161989,0.01305227148947731,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0123,1.0039,1.0111,0.9988,0.9781,1.0131"
10581.369116569133,-0.020059953919896064,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9712,0.9833,0.9688,0.9835,0.9980,0.9801"
10402.280355035165,-0.017069777141330462,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0109,0.9907,1.0107,0.9985,1.0091,0.9831"
10273.637796209434,-0.012443870004163188,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0141,1.0109,1.0118,1.0014,1.0041,0.9876"
10595.23856389587,0.030823531100384667,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0190,1.0201,1.0367,1.0112,1.0206,1.0313"
10688.566165591228,0.00876987935559686,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0075,0.9976,1.0344,1.0155,1.0268,1.0088"
10828.558909590736,0.013012400014611535,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0117,0.9925,1.0024,0.9863,0.9989,1.0131"
11001.338234651888,0.015829935608351418,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9898,1.0022,1.0053,1.0026,0.9971,1.0160"
10910.533001971293,-0.008288269999827754,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0010,1.0118,1.0141,1.0134,1.0149,0.9917"
11288.888605326123,0.0340902795949413,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9908,1.0018,0.9857,1.0049,1.0123,1.0347"
11118.627808978648,-0.01519704995433763,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0001,1.0029,0.9864,1.0114,0.9641,0.9849"
11336.813161156266,0.019433349716162625,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0145,1.0147,1.0246,1.0097,1.0328,1.0196"
11261.139776283508,-0.006697391391439044,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9892,0.9880,0.9770,0.9957,0.9655,0.9933"
11330.506680014974,0.006140953193345979,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0258,1.0134,1.0028,0.9862,1.0126,1.0062"
11491.93609173681,0.014146785739560575,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9999,0.9834,0.9958,0.9972,1.0075,1.0142"
11606.705192910986,0.009937384994022292,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9746,0.9771,1.0163,1.0086,1.0200,1.0100"
11610.484480214083,0.00032555941435518526,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9893,1.0077,1.0027,0.9932,1.0024,1.0003"
11604.18167328165,-0.0005430021733351676,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0073,0.9865,0.9859,0.9975,0.9944,0.9995"
11368.335303894633,-0.020533636451441503,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0102,1.0151,1.0126,0.9888,0.9967,0.9797"
11412.47573879779,0.0038752342978587897,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,1.0094,1.0102,1.0114,1.0100,1.0039"
11392.298247060771,-0.0017695853521636415,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9964,1.0097,1.0150,1.0021,1.0052,0.9982"
11464.186118147227,0.006290390681436595,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0249,1.0148,1.0274,1.0145,1.0497,1.0063"
11264.914143700269,-0.017534973057348975,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9994,0.9859,1.0185,0.9961,0.9943,0.9826"
11132.493630674933,-0.011824766270422596,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,0.9841,1.0033,0.9965,1.0080,0.9882"
11147.765417841976,0.0013708807896259557,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9971,1.0068,1.0037,0.9955,1.0013,1.0014"
11221.58137936877,0.0065997662004829765,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0061,0.9942,1.0106,1.0003,1.0200,1.0066"
11353.939579060523,0.011725950113247096,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9948,1.0058,0.9955,0.9856,1.0155,1.0118"
11300.488703107338,-0.004718810333301445,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9958,1.0093,0.9942,0.9973,0.9945,0.9953"
11362.85071287644,0.005503352001245609,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0108,1.0018,1.0182,1.0088,1.0139,1.0055"
11235.577343474757,-0.011264032592760573,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9810,0.9973,0.9972,1.0047,0.9933,0.9888"
11275.032438784063,0.0035054701844165533,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9939,0.9823,0.9882,0.9164,0.9907,1.0035"
11227.93855436421,-0.004185576490101522,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9963,1.0108,1.0120,0.9847,0.9981,0.9958"
11229.212259479198,0.00011343425770365986,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0026,0.9663,0.9925,0.9738,0.9936,1.0001"
11305.574248585588,0.006777280216439514,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,0.9822,1.0010,1.0000,1.0030,1.0068"
11360.298992672273,0.004828832301470859,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9951,1.0079,1.0064,1.0035,1.0177,1.0048"
11369.204152632332,0.0007835772175723907,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0168,1.0048,1.0041,1.0304,1.0124,1.0008"
11353.931791821591,-0.0013442126252044084,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9929,1.0184,0.9885,0.9882,0.9835,0.9987"
11275.027026081685,-0.006973814938909934,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9949,0.9952,0.9835,0.9866,0.9763,0.9931"
12121.385876915787,0.07238103800671823,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0076,0.9958,1.0018,0.9907,1.0037,1.0751"
11822.293070280746,-0.024984328044038072,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9928,1.0033,1.0035,1.0000,1.0017,0.9753"
11756.112870728835,-0.005613642712915336,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9873,0.9879,0.9822,0.9794,0.9878,0.9944"
11826.111097836845,0.005936542098610008,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0153,1.0224,1.0332,1.0117,1.0237,1.0060"
11855.37900245216,0.002471797120288741,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0119,1.0047,1.0045,1.0284,1.0391,1.0025"
11896.109506592116,0.003429725598088236,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0192,1.0103,1.0009,1.0078,0.9968,1.0034"
11967.380271101529,0.005973223286399835,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0042,0.9847,0.9979,0.9962,0.9981,1.0060"
11924.108904169352,-0.003622328765638142,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9904,1.0067,0.9932,0.9942,0.9993,0.9964"
11877.01313878274,-0.003957445936119136,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0041,1.0033,1.0098,1.0012,0.9802,0.9961"
11896.106411146298,0.0016062912087565513,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0586,0.9935,1.0205,1.0038,1.0149,1.0016"
11961.012475017138,0.005441245803468307,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9971,1.0286,0.9997,1.0165,1.0213,1.0055"
12145.554690769666,0.01531083372647114,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0090,0.9883,0.9980,1.0134,0.9835,1.0154"
12428.097754320199,0.022996623383953724,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9865,1.0072,1.0096,0.9993,0.9942,1.0233"
12668.642775745373,0.019170010350038038,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0025,1.0174,0.9959,1.0136,1.0022,1.0194"
12480.277536600392,-0.01498026629801867,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0077,0.9893,1.0088,1.0030,0.9939,0.9851"
12622.820722918459,0.011356743051451007,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0145,1.0017,1.0012,1.0040,1.0220,1.0114"
12593.550326354902,-0.002321540213105738,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0208,0.9962,0.9867,0.9940,0.9862,0.9977"
12813.727736307246,0.017332271587405326,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9999,1.0119,0.9918,1.0154,1.0060,1.0175"
13073.36093638739,0.020059567869835704,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9977,1.0157,1.0022,1.0246,1.0136,1.0203"
13054.269981776371,-0.001461361580644784,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9921,0.9946,1.0008,1.0102,0.9986,0.9985"
13246.450287935893,0.014614331823977358,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9835,1.0246,1.0013,1.0179,1.0000,1.0147"
13184.087817405598,-0.004718979690058267,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9844,0.9995,0.9977,0.9869,0.9800,0.9953"
