wealth,return,weights,prices
10094.036521712977,-0.010948750487255217,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9925,1.0001,0.9936,0.9738,1.0026,0.9663"
10080.50297749689,-0.001341646112583114,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0010,1.0068,1.0030,1.0000,0.9986,0.9822"
10132.950772047512,0.0051894063134135665,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0064,1.0048,1.0177,1.0035,0.9951,1.0079"
10225.488394016382,0.009090899211203506,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0041,1.0008,1.0124,1.0304,1.0168,1.0048"
10191.219610088972,-0.003356938454706696,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9885,0.9987,0.9835,0.9882,0.9929,1.0184"
10091.337133622259,-0.009849180767871623,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9835,0.9931,0.9763,0.9866,0.9949,0.9952"
10203.952483820338,0.011097797384293917,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0018,1.0751,1.0037,0.9907,1.0076,0.9958"
10167.758076071503,-0.0035534027176549717,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0035,0.9753,1.0017,1.0000,0.9928,1.0033"
10046.39768572146,-0.012007609909514947,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9822,0.9944,0.9878,0.9794,0.9873,0.9879"
10213.161614802868,0.016463111872201844,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0332,1.0060,1.0237,1.0117,1.0153,1.0224"
10331.23550446948,0.01149463661916365,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0045,1.0025,1.0391,1.0284,1.0119,1.0047"
10384.933065733563,0.00518413251400715,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0009,1.0034,0.9968,1.0078,1.0192,1.0103"
10360.884213077388,-0.0023184300820825675,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9979,1.0060,0.9981,0.9962,1.0042,0.9847"
10331.747976599614,-0.0028160995146393544,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9932,0.9964,0.9993,0.9942,0.9904,1.0067"
10332.647738805112,8.708333100641747e-05,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0098,0.9961,0.9802,1.0012,1.0041,1.0033"
10457.833358922193,0.012042735564532947,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0205,1.0016,1.0149,1.0038,1.0586,0.9935"
10557.952763309493,0.009528091049731418,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9997,1.0055,1.0213,1.0165,0.9971,1.0286"
10573.32441934102,0.0014548726619818635,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9980,1.0154,0.9835,1.0134,1.0090,0.9883"
10615.48686019549,0.00397969437223273,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0096,1.0233,0.9942,0.9993,0.9865,1.0072"
10690.796605052874,0.007069281567763498,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9959,1.0194,1.0022,1.0136,1.0025,1.0174"
10669.585235448296,-0.001986048445680465,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0088,0.9851,0.9939,1.0030,1.0077,0.9893"
10741.754259738917,0.006741222109077673,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0012,1.0114,1.0220,1.0040,1.0145,1.0017"
10708.90080439976,-0.0030631680878350294,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9867,0.9977,0.9862,0.9940,1.0208,0.9962"
10773.195615688717,0.005985915155713874,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9918,1.0175,1.0060,1.0154,0.9999,1.0119"
10892.765224337989,0.011037666269305005,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0022,1.0203,1.0136,1.0246,0.9977,1.0157"
10883.248168329234,-0.000874086219831319,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0008,0.9985,0.9986,1.0102,0.9921,0.9946"
10966.529979829927,0.007623163424904532,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0013,1.0147,1.0000,1.0179,0.9835,1.0246"
10888.37367874332,-0.0071523201827445705,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9977,0.9953,0.9800,0.9869,0.9844,0.9995"
10850.21454593943,-0.0035107313872307045,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9967,1.0060,0.9800,0.9865,1.0067,0.9982"
10879.235396989958,0.002671109336097932,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9916,1.0059,0.9862,1.0038,1.0036,1.0231"
10818.790878633112,-0.005571444512397933,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9986,0.9970,0.9935,0.9864,0.9898,0.9944"
10903.89263144331,0.007835329198951383,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0125,1.0118,1.0039,1.0018,1.0016,1.0178"
10755.748397607214,-0.013679501317746846,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9991,0.9743,0.9807,0.9870,0.9783,0.9829"
10728.713317766194,-0.0025167113301535343,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9918,1.0000,1.0007,1.0015,0.9956,0.9956"
10791.086290528208,0.005796814892097712,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9994,1.0116,1.0109,0.9982,1.0217,1.0022"
10781.804069876009,-0.0008605449775107857,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0034,1.0195,0.9638,0.9910,0.9892,1.0176"
10839.376144375401,0.005325538198871619,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9933,0.9911,1.0191,1.0353,0.9962,1.0081"
11039.926407129049,0.01833293170733064,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0038,1.0237,1.0462,1.0269,1.0307,1.0081"
11017.74378432837,-0.002011330306996274,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0013,0.9929,0.9962,1.0101,1.0004,0.9890"
11069.353588576047,0.004673307434226192,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0055,0.9938,1.0123,1.0068,0.9987,1.0155"
11165.343967545134,0.008634340546434966,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0081,1.0172,1.0035,1.0040,1.0090,1.0160"
11212.780823613688,0.004239580176077754,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0000,1.0112,1.0109,1.0060,1.0013,1.0020"
11439.886768890696,0.020051815422873685,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0226,1.0018,1.0506,1.0302,1.0533,0.9968"
11354.781036678747,-0.007467196134509273,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9927,0.9704,1.0522,0.9743,1.0380,0.9498"
11264.660631172019,-0.00796844446361597,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9953,1.0010,0.9891,1.0142,0.9792,0.9685"
11230.608039233126,-0.0030275360075267986,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0024,0.9908,0.9747,1.0063,0.9730,1.0171"
11344.018967581029,0.010047730352007117,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0301,1.0042,1.0420,0.9909,1.0214,0.9864"
11304.465567737812,-0.0034928111850716466,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0158,0.9780,1.0051,1.0026,0.9836,0.9888"
11348.962336176017,0.003928484982798874,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0030,1.0200,0.9962,0.9992,1.0041,1.0029"
11309.346816516289,-0.003496779901732122,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9903,0.9971,0.9987,0.9966,1.0060,0.9941"
11264.68988008983,-0.003956491723740753,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0001,1.0207,0.9905,0.9846,0.9824,0.9891"
11329.73260730003,0.005757430349557887,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9974,1.0151,1.0033,0.9944,1.0089,1.0191"
11339.153984477072,0.0008312166264851094,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9900,0.9945,0.9923,1.0295,0.9956,1.0054"
11395.454746874642,0.004952878508328356,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9945,1.0233,1.0022,0.9880,1.0151,1.0151"
11472.786811105407,0.006763297371391285,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0191,1.0000,1.0289,0.9990,1.0080,0.9958"
11411.659665277617,-0.005342256477125292,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9859,1.0178,0.9846,0.9811,1.0057,0.9900"
11269.682204968067,-0.012519481038511644,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9973,0.9905,0.9864,0.9847,0.9552,0.9913"
11350.175752627887,0.007117099283389683,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0081,1.0157,1.0114,1.0193,0.9950,1.0017"
11269.85554097936,-0.0071017186652731655,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9875,0.9913,0.9906,0.9873,1.0009,0.9958"
11343.223639645132,0.006489019520462967,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0112,1.0132,1.0036,1.0116,1.0048,1.0001"
11277.730411933013,-0.0057905082660618295,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0101,1.0065,0.9875,0.9456,0.9987,1.0070"
11290.894009533462,0.0011665397808380688,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0048,1.0061,1.0083,0.9876,1.0051,0.9971"
11229.595466247276,-0.005443815484964776,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9941,0.9926,0.9904,0.9958,0.9871,1.0010"
11201.7540231685,-0.002482370254974521,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9964,0.9979,1.0060,1.0061,0.9910,0.9902"
11314.867473906983,0.01004719134096394,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0129,1.0044,1.0147,1.0095,1.0076,1.0189"
11215.838807171336,-0.008790608088448195,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9879,0.9843,0.9928,1.0024,0.9895,0.9865"
11342.218921299374,0.01120499272748274,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0167,1.0051,1.0173,1.0009,1.0159,1.0226"
11297.719952044466,-0.0039310200267837925,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9923,1.0016,1.0036,0.9864,0.9931,0.9967"
11291.693527948115,-0.0005335618159948639,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0051,0.9888,1.0071,0.9965,1.0006,1.0006"
11206.192840890073,-0.007600811675117195,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0051,0.9683,0.9828,0.9961,1.0010,0.9947"
11174.125763151118,-0.002865651758650504,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9892,1.0083,0.9782,1.0098,0.9902,1.0024"
11185.530467379729,0.0010201145402270633,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0009,0.9927,1.0048,1.0020,1.0028,1.0053"
11164.626840964103,-0.0018705579761578682,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9912,0.9914,1.0068,1.0007,1.0020,0.9998"
11222.511570427068,0.005171260157952389,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0027,0.9917,1.0211,1.0099,1.0011,1.0121"
11221.564930567363,-8.435542983683762e-05,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0075,1.0000,0.9981,0.9960,0.9978,0.9988"
11227.096170301973,0.0004927901777028803,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0072,0.9997,1.0028,1.0013,0.9991,0.9932"
11268.697926314184,0.0036986294646050304,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0008,1.0032,1.0113,1.0096,0.9943,1.0083"
11215.263769367255,-0.004753099855678433,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9984,0.9978,0.9845,0.9879,0.9947,0.9998"
11140.780663290765,-0.006663377494338327,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0005,0.9921,0.9844,0.9888,0.9888,0.9953"
11195.549662461064,0.004904038231512579,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0187,1.0012,0.9992,1.0044,0.9987,1.0072"
11085.367227678858,-0.009890376907774298,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9922,1.0076,0.9965,0.9734,0.9974,0.9698"
11003.600618380173,-0.00740342268065443,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,0.9938,0.9760,0.9741,1.0205,0.9880,0.9943"
10967.591747833732,-0.0032778287301542344,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0070,0.9917,0.9940,1.0065,0.9989,0.9810"
10985.47332791185,0.0016290740241558918,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0110,1.0069,1.0029,0.9857,0.9884,1.0083"
11093.948524438292,0.009825988200614229,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1.0000,1.0151,1.0085,1.0199,1.0108,1.0076,1.0074"
